2020,329,2982,329,2982,423,2020,423,AEON CO. (M) BHD (126926-H)
1984,430,3025,430,3025,519,1984,519,3RD FLR, AEON TAMAN MALURI SC
2053,524,2929,524,2929,611,2053,611,JLN JEJAKA, TAMAN MALURI
2014,624,2961,624,2961,714,2014,714,CHERAS, 55100 KUALA LUMPUR
2114,727,2893,727,2893,809,2114,809,GST ID : 002017394688
2265,820,2777,820,2777,909,2265,909,SHOPPING HOURS
2019,916,2992,916,2992,1009,2019,1009,SUN-THU:1000 HRS - 2230 HRS
2022,1015,2996,1015,2996,1111,2022,1111,FRI-SAT:1000 HRS - 2300 HRS
1701,1128,2673,1128,2673,1212,1701,1212,VALUED CUSTOMER: 1190052101
1818,1318,2352,1318,2352,1405,1818,1405,1X 000008541987
2900,1310,3128,1310,3128,1392,2900,1392,7.00ZR
1916,1416,2318,1416,2318,1500,1916,1500,SA MIX PLUM
1815,1518,2351,1518,2351,1600,1815,1600,1X 000002009131
2902,1503,3130,1503,3130,1587,2902,1587,7.50ZR
1919,1616,2357,1616,2357,1700,1919,1700,R.GALA APPLE
1820,1714,2344,1714,2344,1793,1820,1793,1X 000001058621
2900,1705,3128,1705,3128,1784,2900,1784,9.85SR
1921,1811,2426,1811,2426,1895,1921,1895,FOUR SEAS SEAW
1815,1909,2356,1909,2356,1996,1815,1996,1X 000001038556
2873,1902,3133,1902,3133,1981,2873,1981,16.50SR
1914,2005,2383,2005,2383,2089,1914,2089,CHEK HUP 2IN1
1919,2101,2530,2101,2530,2197,1919,2197,ITEM PROMO @12.99
2859,2101,3051,2101,3051,2180,2859,2180,-3.51
1820,2207,2351,2207,2351,2291,1820,2291,1X 000007634147
2902,2190,3133,2190,3133,2279,2902,2279,7.50ZR
1914,2303,2383,2303,2383,2387,1914,2387,TOMATO AMOROS
1820,2402,2351,2402,2351,2486,1820,2486,1X 000007570247
2871,2392,3133,2392,3133,2483,2871,2483,12.50ZR
1919,2501,2458,2501,2458,2588,1919,2588,FRANCE GREEN KI
1818,2600,2356,2600,2356,2680,1818,2680,1X 000004291008
