198,284,385,284,385,315,198,315,JIMART@SP3
171,320,412,320,412,342,171,342,OGN GROUP SDN BHD
199,350,383,350,383,377,199,377,ROC: 1026984-X
69,377,511,377,511,413,69,413,NO.29M,JALAN DINAR G U3/G,SEKSYEN U3,
105,412,476,412,476,442,105,442,SUBANG PERDANA, 40150 SHAH ALAM
213,445,366,445,366,470,213,470,013-336 3999
139,476,447,476,447,503,139,503,GST REG NO: 002077622272
213,554,367,554,367,579,213,579,TAXINVOICE
40,612,148,612,148,637,40,637,INVOICE NO
170,616,355,616,355,640,170,640,: SP3-01-147902
43,647,92,647,92,671,43,671,DATE
165,647,417,647,417,669,165,669,: 17/06/2018 7:36:12 PM
37,680,118,680,118,704,37,704,CASHIER
167,680,245,680,245,704,167,704,:JIMART
89,740,215,740,215,764,89,764,DESCRIPTIOR
309,741,349,741,349,764,309,764,QTY
373,739,523,739,523,764,373,764,PRICE AMOUNT
43,769,57,769,57,790,43,790,1
91,770,289,770,289,790,91,790,SR 6001188379050
336,770,351,770,351,791,336,791,5
385,769,426,769,426,789,385,789,3.68
470,768,523,768,523,791,470,791,18.40
89,800,281,800,281,825,89,825,KITCHEN LIGHTER 2015
43,833,58,833,58,853,43,853,2
92,832,289,832,289,853,92,853,SR 9555586101265
338,832,350,832,350,852,338,852,1
386,831,426,831,426,852,386,852,9.91
478,831,519,831,519,850,478,850,9.91
87,862,377,862,377,884,87,884,COTTON WHITE MOP 450 W.HDL
29,893,215,893,215,914,29,914,TOTAL ITEM DISCOUNT
479,894,521,894,521,913,479,913,0.00
29,924,364,924,364,952,29,952,TOTAL SALES INCLUSIVE GST @ 0.00%
467,924,522,924,522,947,467,947,28.31
29,956,235,956,235,981,29,981,ROUNDING ADJUSTMENT:
470,956,522,956,522,976,470,976,-0.01
31,989,173,989,173,1024,31,1024,TOTAL :
425,990,519,990,519,1021,425,1021,28.30
28,1034,92,1034,92,1054,28,1054,CASH
468,1033,523,1033,523,1054,468,1054,50.00
30,1065,121,1065,121,1090,30,1090,CHANGE :
469,1066,522,1066,522,1086,469,1086,21.70
28,1110,206,1110,206,1136,28,1136,GST SUMMARY %
243,1111,367,1111,367,1134,243,1134,AMOUNT(RM)
439,1111,522,1111,522,1133,439,1133,TAX(RM)
29,1144,60,1144,60,1164,29,1164,SR
166,1141,209,1141,209,1168,166,1168,0.00
309,1142,366,1142,366,1164,309,1164,28.31
479,1142,520,1142,520,1163,479,1163,0.00
245,1190,341,1190,341,1209,245,1209,I LOVE JIMART
118,1210,468,1210,468,1229,118,1229,GOODS SOLD ARE NOT RETURNABLE
159,1232,427,1232,427,1253,159,1253,THANK YOU.PLEASE COME AGAIN.
