52,85,347,85,347,119,52,119,WELCOME TO THE FAMILY
46,133,353,133,353,196,46,196,FAMILYMART
32,206,368,206,368,227,32,227,HAXINCONE RESOURCES SDN BHD (383322-D)
25,228,370,228,370,248,25,248,16A, JALAN ASTAKA U8/83, BUKIT JELUTONG
68,249,332,249,332,268,68,268,40150 SHAH ALAN, SELANGOR D.E.
112,270,291,270,291,289,112,289,GST ID: 000468594688
112,299,291,299,291,319,112,319,#0020 THE SUNNIT USJ
146,319,249,319,249,341,146,341,TAX INVOICE
24,347,168,347,168,370,24,370,20/04/2018 19:15
271,349,371,349,371,370,271,370,#1000000163
25,371,89,371,89,390,25,390,POS: 02
24,391,187,391,187,413,24,413,STAFF: ZUHAIRAWATI
25,423,63,423,63,443,25,443,DESC
315,422,380,422,380,444,315,444,AMT(RM)
25,466,240,466,240,488,25,488,SPRITZER M/WATER 1.51 EA
316,466,356,466,356,487,316,487,3.70
369,466,380,466,380,487,369,487,S
25,512,115,512,115,545,25,545,TOTAL
290,513,362,513,362,545,290,545,3.70
25,548,64,548,64,566,25,566,CASH
299,549,355,549,355,567,299,567,-10.00
25,567,81,567,81,589,25,589,CHANGE
317,568,355,568,355,588,317,588,6.30
24,589,136,589,136,608,24,608,# ITEMS SOLD
166,589,178,589,178,608,166,608,1
70,617,142,617,142,636,70,636,TAX CODE
166,615,229,615,229,635,166,635,ANT(RM)
263,617,326,617,326,637,263,637,GST(RM)
70,638,108,638,108,658,70,658,S 6%
194,637,230,637,230,658,194,658,3.49
290,638,327,638,327,657,290,657,0.21
70,674,329,674,329,694,70,694,THANK YOU & PLEASE COME AGAIN
186,700,214,700,214,712,186,712,***
70,716,336,716,336,737,70,737,BE A PART OF OUR FAMILY TODAY!
106,737,304,737,304,758,106,758,FACEBOOK: FAMILYHARTMY
99,761,295,761,295,778,99,778,WWW.FAMILYMART.COM.MY
52,810,362,810,362,834,52,834,* 1 0 0 0 0 0 0 1 6 3 *
