146,47,565,47,565,84,146,84,HOME MASTER HARDWARE &
266,89,444,89,444,125,266,125,ELECTRICAL
85,120,625,120,625,156,85,156,NO.113G & 115G, JALAN SETIA GEMBILANG
166,161,542,161,542,193,166,193,U13/BG BANDAR SETIA ALAM,
174,201,529,201,529,235,174,235,40170 BANDAR SETIA ALAM,
275,240,428,240,428,269,275,269,SELANGOR.
150,281,553,281,553,315,150,315,COMPANY REG NO. :SA03711551-P
178,326,522,326,522,359,178,359,GST REG NO. :001637511168
263,383,433,383,433,409,263,409,TAX INVOICE
62,427,203,427,203,460,62,460,INVOLCE NO.:
62,469,135,469,135,497,62,497,DATE :
247,475,451,475,451,500,247,500,22/12/2017 14:03
61,514,188,514,188,542,61,542,CASHLER # :
247,518,368,518,368,546,247,546,CASHIER
466,565,515,565,515,594,466,594,RM
561,563,635,563,635,593,561,593,CODE
58,607,340,607,340,638,58,638,24MMX7Y M.ONE TAPE
90,646,140,646,140,673,90,673,1.00
253,653,270,653,270,675,253,675,X
304,650,369,650,369,676,304,676,15.90
449,650,513,650,513,677,449,677,15.90
594,647,636,647,636,674,594,674,SR
181,697,295,697,295,721,181,721,SUBTOTAL :
447,696,513,696,513,723,447,723,15.90
85,743,294,743,294,772,85,772,TOTAL EXCL. OF GST
447,749,512,749,512,771,447,771,15.00
92,785,293,785,293,815,92,815,TOTAL INCL. OF GST
446,791,512,791,512,816,446,816,15.90
70,833,293,833,293,860,70,860,TOTAL AMT ROUNDED
445,837,510,837,510,861,445,861,15.90
172,874,292,874,292,906,172,906,PAYMENT :
441,876,511,876,511,901,441,901,50.00
131,912,293,912,293,946,131,946,CHANGE DUE :
441,913,512,913,512,941,441,941,34.10
59,959,238,959,238,994,59,994,TOTAL ITEM(S) : 1
62,1009,84,1009,84,1034,62,1034,G
267,1011,420,1011,420,1043,267,1043,AMOUNT(RM)
479,1010,590,1010,590,1041,479,1041,TAX(RM)
64,1058,103,1058,103,1081,64,1081,SR
156,1059,228,1059,228,1089,156,1089,@ 6%
354,1062,420,1062,420,1086,354,1086,15.00
533,1062,588,1062,588,1086,533,1086,0.90
254,1221,408,1221,408,1248,254,1248,THANK YOU
68,1254,596,1254,596,1286,68,1286,ANY GOODS RETURN PLEASE DO WITHIN
91,1295,573,1295,573,1326,91,1326,7 DAYS WITH ORIGINAL RECEIPT TQ^^
250,433,366,433,366,458,250,458,CS 67832
139,1014,232,1014,232,1043,139,1043,UMMARY
