132,241,498,241,498,271,132,271,TOKYO KITCHEN (CITTA MALL)
174,277,469,277,469,306,174,306,TOKYO KITCHEN SDN BHD
242,313,386,313,386,341,242,341,(945402-P)
115,347,498,347,498,377,115,377,G-26, GRD FLOOR,CITTA MALL,
200,380,424,380,424,409,200,409,NO 1, JALAN PJU,
93,414,525,414,525,446,93,446,1A/4B, JLN PJU 1,ARA DAMANSARA,
173,452,453,452,453,479,173,479,47301 PETALING JAYA.
253,486,381,486,381,512,253,512,SELANGOR.
130,520,498,520,498,549,130,549,GST REG. NO : 002007515136
145,587,455,587,455,620,145,620,TAX INVOICE
29,658,256,658,256,712,29,712,TABLE D2
423,636,649,636,649,696,423,696,POSTED
30,714,230,714,230,741,30,741,ORDER#. 149308
30,746,301,746,301,776,30,776,BILL#: V007- 147795
411,747,541,747,541,777,411,777,PAX(S): 4
30,783,89,783,89,813,30,813,DATE
130,783,426,783,426,811,130,811,: 23-04-2017 21:04:28
115,2405,498,2405,498,2435,115,2435,POWERED BY WWW.MYSIS.COM.MY
29,817,230,817,230,846,29,846,CASHIER: JIMIE
29,886,189,886,189,919,29,919,DESCRIPTION
240,886,287,886,287,919,240,919,QTY
340,885,440,885,440,917,340,917,U.PRICE
468,884,538,884,538,916,468,916,TOTAL
553,885,597,885,597,914,553,914,TAX
32,956,331,956,331,987,32,987,SALMON TERIYAKI WAZEN
26,1024,444,1024,444,1054,26,1054,CHICKEN SALAD & SASHIMI GOZEN
32,1096,385,1096,385,1126,32,1126,CHICKEN KATSU CURRY WAZEN
31,1164,299,1164,299,1192,31,1192,SABA TERIYAKI WAZEN
230,994,273,994,273,1019,230,1019,1 X
231,1059,272,1059,272,1087,231,1087,1 X
231,1131,271,1131,271,1156,231,1156,1 X
230,1200,271,1200,271,1225,230,1225,1 X
341,992,415,992,415,1018,341,1018,25.90
340,1059,413,1059,413,1088,340,1088,25.90
344,1130,413,1130,413,1156,344,1156,19.90
341,1197,411,1197,411,1226,341,1226,25.90
465,991,539,991,539,1021,465,1021,25.90
466,1059,540,1059,540,1086,466,1086,25.90
470,1128,539,1128,539,1157,470,1157,19.90
466,1199,539,1199,539,1226,466,1226,25.90
567,992,596,992,596,1020,567,1020,SR
567,1060,597,1060,597,1088,567,1088,SR
565,1129,596,1129,596,1159,565,1159,SR
567,1197,596,1197,596,1226,567,1226,SR
31,1263,341,1263,341,1297,31,1297,TOTAL (EXCLUDING GST):
29,1300,298,1300,298,1330,29,1330,SERV. CHARGE (10%):
29,1332,200,1332,200,1364,29,1364,GST PAYABLE:
33,1369,385,1369,385,1399,33,1399,TOTAL (INCLUSIVE OF GST):
522,1262,598,1262,598,1294,522,1294,97.60
536,1298,597,1298,597,1329,536,1329,9.76
536,1334,595,1334,595,1362,536,1362,6.44
511,1370,595,1370,595,1398,511,1398,113.80
31,1439,192,1439,192,1492,31,1492,TOTAL:
429,1440,594,1440,594,1489,429,1489,113.80
30,1526,201,1526,201,1554,30,1554,CLOSED: 1528
297,1525,440,1525,440,1555,297,1555,23-04-2017
480,1529,596,1529,596,1557,480,1557,21:42:00
30,1560,216,1560,216,1592,30,1592,SERVER: PETER
32,1665,88,1665,88,1692,32,1692,VISA
511,1667,592,1667,592,1693,511,1693,113.80
23,1693,284,1693,284,1728,23,1728,- ************7501
26,1732,247,1732,247,1763,26,1763,- WONG TAI CHIN
27,1768,116,1768,116,1795,27,1795,- %B42
28,1904,187,1904,187,1936,28,1936,GST SUMMARY
310,1905,453,1905,453,1938,310,1938,AMOUNT(RM)
493,1905,593,1905,593,1937,493,1937,TAX(RM)
29,1937,62,1937,62,1965,29,1965,SR
171,1938,254,1938,254,1970,171,1970,(@ 6%)
368,1938,456,1938,456,1970,368,1970,107.36
535,1942,593,1942,593,1970,535,1970,6.44
198,2104,437,2104,437,2136,198,2136,(GUEST SIGNATURE)
238,2308,371,2308,371,2340,238,2340,THANK YOU
196,2341,441,2341,441,2374,196,2374,PLEASE COME AGAIN
