240,264,567,264,567,299,240,299,RESTORAN WAN SHENG
292,307,493,307,493,345,292,345,002043319-W
152,345,648,345,648,387,152,387,NO.2, JALAN TEMENGGUNG 19/9,
115,391,697,391,697,431,115,431,SEKSYEN 9, BANDAR MAHKOTA CHERAS,
204,437,594,437,594,477,204,477,43200 CHERAS, SELANGOR
186,477,612,477,612,514,186,514,GST REG NO: 001335787520
185,562,575,562,575,604,185,604,TAX INVOICE
49,646,334,646,334,690,49,690,INV NO.: 1207108
365,646,629,646,629,688,365,688,CASHIER: NICOLE
44,693,119,693,119,730,44,730,DATE
173,695,545,695,545,728,173,728,: 23-06-2018 17:31:54
45,776,244,776,244,814,45,814,DESCRIPTION
309,776,363,776,363,816,309,816,QTY
430,776,561,776,561,821,430,821,U.PRICE
592,776,751,776,751,818,592,818,TOTAL TAX
44,859,172,859,172,901,44,901,TEH (B)
295,903,351,903,351,940,295,940,1 X
449,901,526,901,526,941,449,941,2.10
606,905,747,905,747,945,606,945,2.10 ZRL
40,941,185,941,185,983,40,983,CHAM (B)
292,987,346,987,346,1027,292,1027,1 X
451,989,524,989,524,1027,451,1027,2.10
608,990,749,990,749,1028,608,1028,2.10 ZRL
40,1025,206,1025,206,1067,40,1067,TAKE AWAY
292,1069,346,1069,346,1111,292,1111,2 X
452,1072,524,1072,524,1110,452,1110,0.20
611,1072,751,1072,751,1110,611,1110,0.40 ZRL
47,1155,260,1155,260,1193,47,1193,TOTAL QTY: 4
47,1197,431,1197,431,1237,47,1237,TOTAL (EXCLUDING GST):
683,1202,751,1202,751,1237,683,1237,4.60
44,1238,488,1238,488,1282,44,1282,TOTAL (INCLUSIVE OF GST):
678,1244,753,1244,753,1281,678,1281,4.60
45,1280,249,1280,249,1322,45,1322,TOTAL:
610,1282,748,1282,748,1322,610,1322,4.60
40,1364,152,1364,152,1404,40,1404,CASH :
676,1369,753,1369,753,1407,676,1407,4.60
42,1490,239,1490,239,1534,42,1534,GST SUMMARY
397,1497,572,1497,572,1532,397,1532,AMOUNT(RM)
622,1495,746,1495,746,1533,622,1533,TAX(RM)
47,1537,99,1537,99,1572,47,1572,ZRL
224,1535,329,1535,329,1573,224,1573,(@ 0%)
503,1539,573,1539,573,1574,503,1574,4.60
676,1541,749,1541,749,1574,676,1574,0.00
