112,234,517,234,517,264,112,264,SUSHI MENTAI - PANDAN INDAH
67,271,575,271,575,308,67,308,KMF FOODICIOUS SDN BHD (1132106-H)
113,311,514,311,514,346,113,346,NO. 9-G, JALAN PERUBATAN 2,
82,347,575,347,575,382,82,382,PANDAN INDAH, 55100 KUALA LUMPUR.
174,383,476,383,476,416,174,416,TEL : +603 2856 0385
127,421,519,421,519,456,127,456,GST REG. NO : 000897208320
147,496,472,496,472,529,147,529,TAX INVOICE
24,567,291,567,291,633,24,633,TABLE T13
22,633,235,633,235,668,22,668,ORDER#: 275705
23,670,111,670,111,706,23,706,BILL#:
127,672,307,672,307,706,127,706,V015- 673381
427,673,563,673,563,709,427,709,PAX(S): 0
25,712,86,712,86,741,25,741,DATE
133,714,443,714,443,744,133,744,: 09-04-2018 19:22:25
26,748,142,748,142,781,26,781,CASHIER:
158,750,264,750,264,781,158,781,CASHIER
25,824,190,824,190,860,25,860,DESCRIPTION
249,825,295,825,295,862,249,862,QTY
353,828,458,828,458,862,353,862,U.PRICE
489,825,562,825,562,859,489,859,TOTAL
577,827,624,827,624,861,577,861,TAX
22,899,279,899,279,935,22,935,TORI TERIYAKI DON
236,939,282,939,282,971,236,971,1 X
356,940,429,940,429,968,356,968,12.80
489,940,562,940,562,970,489,970,12.80
592,942,623,942,623,970,592,970,SR
22,975,160,975,160,1006,22,1006,TAKO BALL
235,1012,280,1012,280,1042,235,1042,1 X
366,1013,429,1013,429,1046,366,1046,0.00
500,1014,563,1014,563,1044,500,1044,0.00
21,1047,177,1047,177,1082,21,1082,SUSHI 1.80
234,1087,280,1087,280,1119,234,1119,4 X
370,1087,431,1087,431,1120,370,1120,1.80
502,1089,564,1089,564,1120,502,1120,7.20
593,1090,624,1090,624,1121,593,1121,SR
22,1126,174,1126,174,1159,22,1159,SUSHI 2.80
232,1165,278,1165,278,1196,232,1196,2 X
368,1166,427,1166,427,1196,368,1196,2.80
502,1164,563,1164,563,1196,502,1196,5.60
592,1166,626,1166,626,1200,592,1200,SR
22,1202,157,1202,157,1233,22,1233,GREEN TEA
233,1244,281,1244,281,1276,233,1276,1 X
369,1245,429,1245,429,1278,369,1278,1.00
506,1244,564,1244,564,1277,506,1277,1.00
592,1243,623,1243,623,1280,592,1280,SR
21,1322,352,1322,352,1356,21,1356,TOTAL (EXCLUDING GST) :
547,1326,623,1326,623,1356,547,1356,26.60
24,1359,307,1359,307,1395,24,1395,SERV. CHARGE (10%) :
563,1363,622,1363,622,1391,563,1391,2.66
25,1396,202,1396,202,1429,25,1429,GST PAYABLE:
565,1401,625,1401,625,1431,565,1431,1.76
23,1433,397,1433,397,1469,23,1469,TOTAL (INCLUSIVE OF GST) :
547,1437,623,1437,623,1467,547,1467,31.02
22,1471,215,1471,215,1505,22,1505,ROUNDING ADJ :
548,1476,624,1476,624,1507,548,1507,-0.02
22,1546,196,1546,196,1602,22,1602,TOTAL :
472,1549,621,1549,621,1602,472,1602,31.00
22,1640,158,1640,158,1670,22,1670,CLOSED: 0
304,1642,461,1642,461,1672,304,1672,09-04-2018
501,1645,621,1645,621,1673,501,1673,20:01:23
21,1675,249,1675,249,1708,21,1708,SERVER : CASHIER
19,1750,108,1750,108,1778,19,1778,CASH :
547,1751,620,1751,620,1784,547,1784,31.00
21,1859,67,1859,67,1893,21,1893,GST
22,1897,54,1897,54,1931,22,1931,SR
81,1862,196,1862,196,1897,81,1897,SUMMARY
170,1899,261,1899,261,1935,170,1935,(@ 6)
317,1862,474,1862,474,1898,317,1898,AMOUNT(RM)
395,1902,470,1902,470,1937,395,1937,29.26
515,1863,623,1863,623,1903,515,1903,TAX(RM)
561,1903,619,1903,619,1937,561,1937,1.76
228,2083,413,2083,413,2117,228,2117,THANK YOU !!!
167,2117,470,2117,470,2153,167,2153,PLEASE COME AGAIN!!!
