305,306,411,306,411,325,305,325,PREMIO
109,331,608,331,608,360,109,360,PREMIO STATIONERY SDN BHD
249,369,469,369,469,391,249,391,(CO.NO.: 123769-W)
199,408,518,408,518,434,199,434,GST REG NO : 001032994816
212,438,503,438,503,465,212,465,F-G-01 JALAN SS 6/5B
177,480,537,480,537,506,177,506,DATARAN GLOMAC. KELANA JAYA
175,517,541,517,541,544,175,544,47301 PETALING JAYA. SELANGOR
272,551,447,551,447,578,272,578,03-7880 5750
227,610,508,610,508,637,227,637,TAX INVOICE
50,646,182,646,182,675,50,675,INVOICE NO
204,647,370,647,370,675,204,675,: KJ1-248350
50,683,114,683,114,711,50,711,DATE
205,682,517,682,517,714,205,714,: 08/02/2017 2:09:49 PM
50,720,142,720,142,749,50,749,CASHIER
204,722,320,722,320,749,204,749,: SU MAY
106,802,245,802,245,828,106,828,DESCRIPTION
376,802,418,802,418,831,376,831,QTY
470,802,532,802,532,828,470,828,PRICE
568,800,667,800,667,826,568,826,AMOUNT
67,841,124,841,124,866,67,866,1 SR
142,841,323,841,323,862,142,862,SQUARE THUMB
390,841,424,841,424,862,390,862,30
486,839,535,839,535,863,486,863,0.85
601,839,664,839,664,861,601,861,25.44
142,866,220,866,220,890,142,890,TACKS
351,908,421,908,421,936,351,936,TOTAL :
604,908,664,908,664,930,604,930,25.44
322,943,420,943,420,972,322,972,DISCOUNT:
617,946,668,946,668,968,617,968,0.00
43,979,420,979,420,1006,43,1006,TOTAL SALES INCLUSIVE GST @6.00%:
605,983,666,983,666,1007,605,1007,25.44
194,1018,419,1018,419,1043,194,1043,ROUNDING ADJUSTMENT:
620,1018,666,1018,666,1042,620,1042,0.01
184,1058,417,1058,417,1081,184,1081,AMOUNT TO BE PAID :
596,1057,667,1057,667,1082,596,1082,25.45
248,1090,417,1090,417,1115,248,1115,CASH RECEIVED :
604,1088,668,1088,668,1116,604,1116,25.50
326,1127,421,1127,421,1157,326,1157,CHANGE :
620,1126,670,1126,670,1154,620,1154,0.05
94,1188,642,1188,642,1210,94,1210,STARTING 1ST APRIL, WE WILL NO LONGER BE ISSUING HANDWRITTEN
73,1211,663,1211,663,1233,73,1233,INVOICES YOUR SERVICE JOBS SUCH AS PHOTOCOPY AND PRINTING ARE
88,1233,642,1233,642,1254,88,1254,REPLACED BY THE ORDER FORM ALONG WITH A COPY OF THIS RECEIPT
43,1278,689,1278,689,1297,43,1297,ALL GOODS AND SERVICES ARE SUBJECTED TO THE 6% GST DURING CHECHOUT
64,1339,673,1339,673,1364,64,1364,ALL GOODS SOLD ARE NOT RETURNABLE/REFUNDABLE EXCHANGES ARE ONLY
142,1364,585,1364,585,1387,142,1387,ACCEPTABLE WITHIN 3 DAYS WITH A PROOF OF RECEIPT
111,1386,623,1386,623,1409,111,1409,ALL CARTRIDGE & TONER SALES ARE FINAL AND NON-REFUNDABLE
167,1408,563,1408,563,1432,167,1432,NO CASH REFUNDS FOR CREDIT CARD PURCHASES
46,1433,682,1433,682,1455,46,1455,NO REFUNDS OR EXCHANGES WILL BE ENTERTAINED WITHOUT PROOF OF RECEIPT
220,1455,515,1455,515,1476,220,1476,TERMS AND CONDITIONS APPLIED.
68,1600,225,1600,225,1627,68,1627,GST SUMMARY
280,1600,305,1600,305,1625,280,1625,%
379,1601,516,1601,516,1627,379,1627,AMOUNT(RM)
553,1599,648,1599,648,1627,553,1627,TAX(RM)
70,1638,104,1638,104,1661,70,1661,SR
257,1639,307,1639,307,1660,257,1660,6.00
455,1638,514,1638,514,1660,455,1660,24.00
603,1640,647,1640,647,1659,603,1659,1.44
169,1722,568,1722,568,1748,169,1748,THANK YOU FOR SHOPPING AT PREMIO
273,1749,463,1749,463,1775,273,1775,HAVE A NICE DAY!
219,1794,518,1794,518,1817,219,1817,FOR THE LATEST NEWS AND UPDATES
172,1817,565,1817,565,1839,172,1839,THE US ON FACEBOOK.COM/PREMIOSTATIONERY
